"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa049135","hsa04913","Ovarian steroidogenesis","1/118","51/8843",0.496955712266472,0.857248603659664,0.84133730234587,"2778",1,"UP000001874"
"hsa051104","hsa05110","Vibrio cholerae infection","1/118","51/8843",0.496955712266472,0.857248603659664,0.84133730234587,"2778",1,"UP000001874"
"hsa049734","hsa04973","Carbohydrate digestion and absorption","1/118","52/8843",0.503707216583187,0.861713998617518,0.845719815576817,"23236",1,"UP000001874"
"hsa051696","hsa05169","Epstein-Barr virus infection","3/118","203/8843",0.51168319993549,0.868183790054479,0.852069521894302,"3280/811/8717",3,"UP000001874"
"hsa034601","hsa03460","Fanconi anemia pathway","1/118","55/8843",0.523427319977859,0.879866439249849,0.863535330664739,"3280",1,"UP000001874"
"hsa040685","hsa04068","FoxO signaling pathway","2/118","133/8843",0.532919014396943,0.879866439249849,0.863535330664739,"4089/8660",2,"UP000001874"
"hsa042706","hsa04270","Vascular smooth muscle contraction","2/118","134/8843",0.53697334976661,0.879866439249849,0.863535330664739,"23236/2778",2,"UP000001874"
"hsa054176","hsa05417","Lipid and atherosclerosis","3/118","216/8843",0.553823419020279,0.879866439249849,0.863535330664739,"653361/23236/5451",3,"UP000001874"
"hsa005901","hsa00590","Arachidonic acid metabolism","1/118","61/8843",0.560566315414504,0.879866439249849,0.863535330664739,"54979",1,"UP000001874"
"hsa049783","hsa04978","Mineral absorption","1/118","61/8843",0.560566315414504,0.879866439249849,0.863535330664739,"55630",1,"UP000001874"
"hsa042135","hsa04213","Longevity regulating pathway - multiple species","1/118","62/8843",0.566470798992401,0.879866439249849,0.863535330664739,"8660",1,"UP000001874"
"hsa043304","hsa04330","Notch signaling pathway","1/118","62/8843",0.566470798992401,0.879866439249849,0.863535330664739,"3280",1,"UP000001874"
"hsa041205","hsa04120","Ubiquitin mediated proteolysis","2/118","142/8843",0.568540157848635,0.879866439249849,0.863535330664739,"10075/51529",2,"UP000001874"
"hsa052174","hsa05217","Basal cell carcinoma","1/118","63/8843",0.57229660991586,0.879866439249849,0.863535330664739,"8325",1,"UP000001874"
"hsa053215","hsa05321","Inflammatory bowel disease","1/118","65/8843",0.583716357827461,0.879866439249849,0.863535330664739,"4094",1,"UP000001874"
"hsa000101","hsa00010","Glycolysis / Gluconeogenesis","1/118","67/8843",0.594833712106952,0.879866439249849,0.863535330664739,"1737",1,"UP000001874"
"hsa040726","hsa04072","Phospholipase D signaling pathway","2/118","149/8843",0.594879335962906,0.879866439249849,0.863535330664739,"23236/2778",2,"UP000001874"
"hsa052265","hsa05226","Gastric cancer","2/118","150/8843",0.598543692806007,0.879866439249849,0.863535330664739,"4089/8325",2,"UP000001874"
"hsa048207","hsa04820","Cytoskeleton in muscle cells","3/118","232/8843",0.602661053003747,0.879866439249849,0.863535330664739,"84675/23500/288",3,"UP000001874"
"hsa050107","hsa05010","Alzheimer disease","5/118","391/8843",0.602768490821938,0.879866439249849,0.863535330664739,"55630/23236/8325/8660/2905",5,"UP000001874"
"hsa041486","hsa04148","Efferocytosis","2/118","156/8843",0.620012674557467,0.879866439249849,0.863535330664739,"811/4776",2,"UP000001874"
"hsa046224","hsa04622","RIG-I-like receptor signaling pathway","1/118","72/8843",0.621355729049805,0.879866439249849,0.863535330664739,"8717",1,"UP000001874"
"hsa041454","hsa04145","Phagosome","2/118","157/8843",0.623504737044962,0.879866439249849,0.863535330664739,"653361/811",2,"UP000001874"
"hsa042185","hsa04218","Cellular senescence","2/118","157/8843",0.623504737044962,0.879866439249849,0.863535330664739,"4776/4361",2,"UP000001874"
"hsa041504","hsa04150","mTOR signaling pathway","2/118","158/8843",0.626972249721049,0.879866439249849,0.863535330664739,"8325/57600",2,"UP000001874"
"hsa015245","hsa01524","Platinum drug resistance","1/118","75/8843",0.636434937479364,0.879866439249849,0.863535330664739,"7155",1,"UP000001874"
"hsa051404","hsa05140","Leishmaniasis","1/118","77/8843",0.646155378145148,0.879866439249849,0.863535330664739,"653361",1,"UP000001874"
"hsa052125","hsa05212","Pancreatic cancer","1/118","77/8843",0.646155378145148,0.879866439249849,0.863535330664739,"4089",1,"UP000001874"
"hsa052205","hsa05220","Chronic myeloid leukemia","1/118","77/8843",0.646155378145148,0.879866439249849,0.863535330664739,"4089",1,"UP000001874"
"hsa047215","hsa04721","Synaptic vesicle cycle","1/118","79/8843",0.655618072653689,0.879866439249849,0.863535330664739,"6511",1,"UP000001874"
"hsa046125","hsa04612","Antigen processing and presentation","1/118","80/8843",0.660254890023254,0.879866439249849,0.863535330664739,"811",1,"UP000001874"
"hsa045307","hsa04530","Tight junction","2/118","170/8843",0.66668096282855,0.879866439249849,0.863535330664739,"23513/7408",2,"UP000001874"
"hsa030104","hsa03010","Ribosome","2/118","172/8843",0.672961273329248,0.879866439249849,0.863535330664739,"6187/29088",2,"UP000001874"
"hsa041462","hsa04146","Peroxisome","1/118","83/8843",0.67379715645749,0.879866439249849,0.863535330664739,"8540",1,"UP000001874"
"hsa046236","hsa04623","Cytosolic DNA-sensing pathway","1/118","83/8843",0.67379715645749,0.879866439249849,0.863535330664739,"10622",1,"UP000001874"
"hsa047424","hsa04742","Taste transduction","1/118","86/8843",0.686804020245774,0.879866439249849,0.863535330664739,"23236",1,"UP000001874"
"hsa054125","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","1/118","86/8843",0.686804020245774,0.879866439249849,0.863535330664739,"59283",1,"UP000001874"
"hsa052105","hsa05210","Colorectal cancer","1/118","87/8843",0.691024315507964,0.879866439249849,0.863535330664739,"4089",1,"UP000001874"
"hsa049765","hsa04976","Bile secretion","1/118","90/8843",0.703349823951642,0.879866439249849,0.863535330664739,"2778",1,"UP000001874"
"hsa050325","hsa05032","Morphine addiction","1/118","91/8843",0.707348992325195,0.879866439249849,0.863535330664739,"2778",1,"UP000001874"
"hsa043607","hsa04360","Axon guidance","2/118","184/8843",0.708665692542096,0.879866439249849,0.863535330664739,"57522/4776",2,"UP000001874"
"hsa046586","hsa04658","Th1 and Th2 cell differentiation","1/118","92/8843",0.711294698324467,0.879866439249849,0.863535330664739,"4094",1,"UP000001874"
"hsa045204","hsa04520","Adherens junction","1/118","93/8843",0.715187650626799,0.879866439249849,0.863535330664739,"4089",1,"UP000001874"
"hsa050205","hsa05020","Prion disease","3/118","278/8843",0.7227013162628,0.879866439249849,0.863535330664739,"84699/653361/2905",3,"UP000001874"
"hsa046574","hsa04657","IL-17 signaling pathway","1/118","95/8843",0.722818082401151,0.879866439249849,0.863535330664739,"8717",1,"UP000001874"
"hsa040805","hsa04080","Neuroactive ligand-receptor interaction","4/118","368/8843",0.729941220680083,0.879866439249849,0.863535330664739,"150/1241/2905/2862",4,"UP000001874"
"hsa046135","hsa04613","Neutrophil extracellular trap formation","2/118","192/8843",0.730635985957871,0.879866439249849,0.863535330664739,"653361/23236",2,"UP000001874"
"hsa040626","hsa04062","Chemokine signaling pathway","2/118","193/8843",0.733282212287086,0.879866439249849,0.863535330664739,"653361/23236",2,"UP000001874"
"hsa040705","hsa04070","Phosphatidylinositol signaling system","1/118","98/8843",0.733885265160747,0.879866439249849,0.863535330664739,"23236",1,"UP000001874"
"hsa054105","hsa05410","Hypertrophic cardiomyopathy","1/118","99/8843",0.737476064327246,0.879866439249849,0.863535330664739,"59283",1,"UP000001874"
"hsa005643","hsa00564","Glycerophospholipid metabolism","1/118","100/8843",0.741018816432619,0.879866439249849,0.863535330664739,"54979",1,"UP000001874"
"hsa051675","hsa05167","Kaposi sarcoma-associated herpesvirus infection","2/118","196/8843",0.741089984563462,0.879866439249849,0.863535330664739,"4776/8717",2,"UP000001874"
"hsa040645","hsa04064","NF-kappa B signaling pathway","1/118","105/8843",0.758033891507542,0.879866439249849,0.863535330664739,"8717",1,"UP000001874"
"hsa041374","hsa04137","Mitophagy - animal","1/118","105/8843",0.758033891507542,0.879866439249849,0.863535330664739,"10075",1,"UP000001874"
"hsa046255","hsa04625","C-type lectin receptor signaling pathway","1/118","105/8843",0.758033891507542,0.879866439249849,0.863535330664739,"4776",1,"UP000001874"
"hsa049745","hsa04974","Protein digestion and absorption","1/118","105/8843",0.758033891507542,0.879866439249849,0.863535330664739,"91522",1,"UP000001874"
"hsa045106","hsa04510","Focal adhesion","2/118","203/8843",0.75855856018593,0.879866439249849,0.863535330664739,"7148/7408",2,"UP000001874"
"hsa051306","hsa05130","Pathogenic Escherichia coli infection","2/118","203/8843",0.75855856018593,0.879866439249849,0.863535330664739,"4691/8717",2,"UP000001874"
"hsa052056","hsa05205","Proteoglycans in cancer","2/118","204/8843",0.76097005355178,0.879866439249849,0.863535330664739,"8325/288",2,"UP000001874"
"hsa054156","hsa05415","Diabetic cardiomyopathy","2/118","205/8843",0.763360886407511,0.879866439249849,0.863535330664739,"653361/23236",2,"UP000001874"
"hsa040605","hsa04060","Cytokine-cytokine receptor interaction","3/118","298/8843",0.765387748938185,0.879866439249849,0.863535330664739,"10220/2662/1489",3,"UP000001874"
"hsa046596","hsa04659","Th17 cell differentiation","1/118","108/8843",0.767705902503616,0.879866439249849,0.863535330664739,"4089",1,"UP000001874"
"hsa040107","hsa04010","MAPK signaling pathway","3/118","300/8843",0.769351814030061,0.879866439249849,0.863535330664739,"4296/59283/8717",3,"UP000001874"
"hsa042105","hsa04210","Apoptosis","1/118","136/8843",0.841368506815956,0.93515995874088,0.917802552946808,"8717",1,"UP000001874"
"hsa049107","hsa04910","Insulin signaling pathway","1/118","138/8843",0.845639263001827,0.93515995874088,0.917802552946808,"8660",1,"UP000001874"
"hsa051623","hsa05162","Measles","1/118","139/8843",0.847731688845111,0.93515995874088,0.917802552946808,"8717",1,"UP000001874"
"hsa053225","hsa05322","Systemic lupus erythematosus","1/118","139/8843",0.847731688845111,0.93515995874088,0.917802552946808,"6632",1,"UP000001874"
"hsa051315","hsa05131","Shigellosis","2/118","249/8843",0.849924205664413,0.93515995874088,0.917802552946808,"23236/8717",2,"UP000001874"
"hsa054185","hsa05418","Fluid shear stress and atherosclerosis","1/118","141/8843",0.851832535658991,0.93515995874088,0.917802552946808,"653361",1,"UP000001874"
"hsa051326","hsa05132","Salmonella infection","2/118","251/8843",0.853080426459336,0.93515995874088,0.917802552946808,"257364/8717",2,"UP000001874"
"hsa043805","hsa04380","Osteoclast differentiation","1/118","142/8843",0.853841701459064,0.93515995874088,0.917802552946808,"653361",1,"UP000001874"
"hsa047236","hsa04723","Retrograde endocannabinoid signaling","1/118","149/8843",0.867169236765696,0.943390606172496,0.925880432195737,"23236",1,"UP000001874"
"hsa050146","hsa05014","Amyotrophic lateral sclerosis","3/118","371/8843",0.878229044738828,0.943390606172496,0.925880432195737,"10189/6311/2905",3,"UP000001874"
"hsa050125","hsa05012","Parkinson disease","2/118","271/8843",0.88149233732823,0.943390606172496,0.925880432195737,"55630/2778",2,"UP000001874"
"hsa042174","hsa04217","Necroptosis","1/118","159/8843",0.884143853127846,0.943390606172496,0.925880432195737,"8717",1,"UP000001874"
"hsa051605","hsa05160","Hepatitis C","1/118","159/8843",0.884143853127846,0.943390606172496,0.925880432195737,"8717",1,"UP000001874"
"hsa050226","hsa05022","Pathways of neurodegeneration - multiple diseases","4/118","483/8843",0.892657827640444,0.944080269162349,0.926557294423257,"23236/8325/6311/2905",4,"UP000001874"
"hsa046305","hsa04630","JAK-STAT signaling pathway","1/118","168/8843",0.897572031134633,0.944080269162349,0.926557294423257,"1489",1,"UP000001874"
"hsa041406","hsa04140","Autophagy - animal","1/118","169/8843",0.898965287656376,0.944080269162349,0.926557294423257,"8660",1,"UP000001874"
"hsa051645","hsa05164","Influenza A","1/118","172/8843",0.903033300937899,0.944080269162349,0.926557294423257,"8717",1,"UP000001874"
"hsa051526","hsa05152","Tuberculosis","1/118","180/8843",0.913104449520955,0.949812166084611,0.932182802208645,"8717",1,"UP000001874"
"hsa046215","hsa04621","NOD-like receptor signaling pathway","1/118","189/8843",0.92319908857927,0.951364077344423,0.933705908606527,"23236",1,"UP000001874"
"hsa050167","hsa05016","Huntington disease","2/118","311/8843",0.923788306986613,0.951364077344423,0.933705908606527,"84699/23236",2,"UP000001874"
"hsa048145","hsa04814","Motor proteins","1/118","197/8843",0.931190712250766,0.954239987306478,0.936528439105773,"92558",1,"UP000001874"
"hsa052085","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/118","226/8843",0.95383731000168,0.965545654210545,0.947624262713629,"653361",1,"UP000001874"
"hsa041516","hsa04151","PI3K-Akt signaling pathway","2/118","362/8843",0.957417437989028,0.965545654210545,0.947624262713629,"7148/84699",2,"UP000001874"
"hsa040146","hsa04014","Ras signaling pathway","1/118","238/8843",0.960881182451073,0.965545654210545,0.947624262713629,"54979",1,"UP000001874"
"hsa051714","hsa05171","Coronavirus disease - COVID-19","1/118","238/8843",0.960881182451073,0.965545654210545,0.947624262713629,"6187",1,"UP000001874"
"hsa041446","hsa04144","Endocytosis","1/118","252/8843",0.967761978503867,0.967761978503867,0.949799450044477,"10938",1,"UP000001874"
"hsa005613","hsa00561","Glycerolipid metabolism","2/6","65/8843",0.000783012216065212,0.0160984929313667,0.0115539422952393,"8527/84649",2,"UP000009246"
"hsa045125","hsa04512","ECM-receptor interaction","2/6","89/8843",0.00146349935739697,0.0160984929313667,0.0115539422952393,"1277/341640",2,"UP000009246"
"hsa048146","hsa04814","Motor proteins","2/6","197/8843",0.0069823134429866,0.0512036319152351,0.0367490181209821,"56171/64446",2,"UP000009246"
"hsa050168","hsa05016","Huntington disease","2/6","311/8843",0.0168378944739097,0.0926084196065034,0.0664653729233278,"56171/64446",2,"UP000009246"
"hsa050147","hsa05014","Amyotrophic lateral sclerosis","2/6","371/8843",0.0235372828333406,0.103564044466699,0.0743282615789704,"56171/64446",2,"UP000009246"
"hsa049751","hsa04975","Fat digestion and absorption","1/6","43/8843",0.0288312895734992,0.105714728436164,0.0758718146671032,"84649",1,"UP000009246"
"hsa050227","hsa05022","Pathways of neurodegeneration - multiple diseases","2/6","483/8843",0.038566612897023,0.117074099825778,0.0840244735591707,"56171/64446",2,"UP000009246"
"hsa040706","hsa04070","Phosphatidylinositol signaling system","1/6","98/8843",0.0646958230027165,0.117074099825778,0.0840244735591707,"8527",1,"UP000009246"
"hsa052313","hsa05231","Choline metabolism in cancer","1/6","99/8843",0.0653375411344471,0.117074099825778,0.0840244735591707,"8527",1,"UP000009246"
"hsa005644","hsa00564","Glycerophospholipid metabolism","1/6","100/8843",0.065978892318481,0.117074099825778,0.0840244735591707,"8527",1,"UP000009246"
"hsa049337","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/6","101/8843",0.0666198767227006,0.117074099825778,0.0840244735591707,"1277",1,"UP000009246"
"hsa051467","hsa05146","Amoebiasis","1/6","103/8843",0.067900745862934,0.117074099825778,0.0840244735591707,"1277",1,"UP000009246"
"hsa049746","hsa04974","Protein digestion and absorption","1/6","105/8843",0.0691801498970506,0.117074099825778,0.0840244735591707,"1277",1,"UP000009246"
"hsa046118","hsa04611","Platelet activation","1/6","125/8843",0.0818939039622568,0.124739454085211,0.0895259239846009,"1277",1,"UP000009246"
"hsa049267","hsa04926","Relaxin signaling pathway","1/6","130/8843",0.0850496277853708,0.124739454085211,0.0895259239846009,"1277",1,"UP000009246"
"hsa040727","hsa04072","Phospholipase D signaling pathway","1/6","149/8843",0.0969590711805134,0.133318722873206,0.0956832939281382,"8527",1,"UP000009246"
"hsa045107","hsa04510","Focal adhesion","1/6","203/8843",0.130103889409036,0.152045159685529,0.109123320348466,"1277",1,"UP000009246"
"hsa052057","hsa05205","Proteoglycans in cancer","1/6","204/8843",0.13070798393028,0.152045159685529,0.109123320348466,"1277",1,"UP000009246"
"hsa054157","hsa05415","Diabetic cardiomyopathy","1/6","205/8843",0.13131172881932,0.152045159685529,0.109123320348466,"1277",1,"UP000009246"
"hsa048208","hsa04820","Cytoskeleton in muscle cells","1/6","232/8843",0.147481270114441,0.162229397125885,0.116432581669296,"1277",1,"UP000009246"
"hsa051657","hsa05165","Human papillomavirus infection","1/6","333/8843",0.205761798942485,0.215559979844508,0.154708119505628,"1277",1,"UP000009246"
"hsa041517","hsa04151","PI3K-Akt signaling pathway","1/6","362/8843",0.221868185977127,0.221868185977127,0.159235540174972,"1277",1,"UP000009246"
"hsa030828","hsa03082","ATP-dependent chromatin remodeling","14/234","117/8843",2.28833984144684e-06,0.000489704726069623,0.000445624074387015,"29994/57492/53615/9031/57634/2186/1107/6595/115482686/10847/7528/6597/8110/1108",14,"UP000000942"
"hsa040612","hsa04061","Viral protein interaction with cytokine and cytokine receptor","12/234","100/8843",1.19173218285074e-05,0.00127515343565029,0.00116037080961782,"6348/6349/6359/414062/6362/6368/6355/6375/6846/9560/10344/388372",12,"UP000000942"
"hsa040627","hsa04062","Chemokine signaling pathway","15/234","193/8843",0.00017848732885611,0.0127320961250692,0.0115860195924141,"5331/23533/5330/6348/6349/6359/414062/6362/6368/6355/6375/6846/9560/10344/388372",15,"UP000000942"
"hsa045408","hsa04540","Gap junction","9/234","92/8843",0.00070192080980889,0.0375527633247756,0.0341724604775381,"5331/5330/260334/347688/124908013/124908015/124908041/2911/10383",9,"UP000000942"
"hsa040207","hsa04020","Calcium signaling pathway","16/234","254/8843",0.0011367996141389,0.0486550234851451,0.0442753533927784,"845/3270/6261/113026/778/5331/89869/776/5330/2911/4638/7422/51196/8911/5333/90550",16,"UP000000942"
"hsa030838","hsa03083","Polycomb repressive complex","8/234","83/8843",0.00152330062793747,0.0543310557297697,0.0494404589769178,"8314/121536/3720/22992/64319/84108/7528/84456",8,"UP000000942"
"hsa048147","hsa04814","Motor proteins","13/234","197/8843",0.00217392288926638,0.0586948798921598,0.0534114745698454,"547/55605/80022/260334/347688/124908013/124908015/124908041/7139/7138/9371/23046/10383",13,"UP000000942"
"hsa030137","hsa03013","Nucleocytoplasmic transport","9/234","108/8843",0.00219420111746392,0.0586948798921598,0.0534114745698454,"5905/7175/55705/10527/22985/79711/26019/5411/25909",9,"UP000000942"
"hsa005627","hsa00562","Inositol phosphate metabolism","7/234","73/8843",0.00306762273607402,0.0729412517244268,0.0663754627103736,"113026/5331/89869/5330/51196/5333/55361",7,"UP000000942"
"hsa040228","hsa04022","cGMP-PKG signaling pathway","11/234","166/8843",0.00453313476603821,0.0968489258422216,0.0881310933635564,"778/1258/5331/23533/151/776/5330/23439/4638/10335/8654",11,"UP000000942"
"hsa049197","hsa04919","Thyroid hormone signaling pathway","9/234","122/8843",0.0049782158143198,0.0968489258422216,0.0881310933635564,"113026/5331/89869/5330/23439/4609/51196/25942/5333",9,"UP000000942"
"hsa003107","hsa00310","Lysine degradation","6/234","63/8843",0.00621514399032625,0.110566253351394,0.10061365897692,"9739/7799/10919/9757/23067/51111",6,"UP000000942"
"hsa049277","hsa04927","Cortisol synthesis and secretion","6/234","65/8843",0.00723330629401642,0.110566253351394,0.10061365897692,"778/3739/5331/776/5330/8911",6,"UP000000942"
"hsa049297","hsa04929","GnRH secretion","6/234","65/8843",0.00723330629401642,0.110566253351394,0.10061365897692,"778/5331/776/5330/3782/8911",6,"UP000000942"
"hsa042607","hsa04260","Cardiac muscle contraction","7/234","87/8843",0.00806402387146126,0.115046740566181,0.104690836225988,"845/3270/778/776/23439/782/7139",7,"UP000000942"
"hsa048209","hsa04820","Cytoskeleton in muscle cells","13/234","232/8843",0.00861116740496865,0.115174364041456,0.104806971705211,"56203/23439/2199/7273/7139/7138/84676/442721/171024/84675/91010/51332/23345",13,"UP000000942"
"hsa040606","hsa04060","Cytokine-cytokine receptor interaction","15/234","298/8843",0.0126703133837785,0.159496886125212,0.145139812755357,"163702/246778/8771/6348/6349/6359/414062/6362/6368/6355/6375/6846/9560/10344/388372",15,"UP000000942"
"hsa006701","hsa00670","One carbon pool by folate","3/234","20/8843",0.0149515569811419,0.168689371153358,0.153504838481905,"7298/1719/200895",3,"UP000000942"
"hsa040707","hsa04070","Phosphatidylinositol signaling system","7/234","98/8843",0.0149770937005318,0.168689371153358,0.153504838481905,"113026/5331/89869/5330/51196/5333/55361",7,"UP000000942"
"hsa049228","hsa04922","Glucagon signaling pathway","7/234","107/8843",0.0231658429005342,0.247874519035716,0.225562154557833,"139420/55671/57223/5331/2998/5330/23411",7,"UP000000942"
"hsa049117","hsa04911","Insulin secretion","6/234","86/8843",0.026129449126833,0.266271529197251,0.242303162329028,"778/5331/776/5330/23439/3782",6,"UP000000942"
"hsa030227","hsa03022","Basal transcription factors","4/234","44/8843",0.0283782207324382,0.276042692579171,0.251194776818232,"54457/2957/2960/8148",4,"UP000000942"
"hsa050228","hsa05022","Pathways of neurodegeneration - multiple diseases","20/234","483/8843",0.0309564080123614,0.288029187593276,0.262102310402145,"1616/6261/778/5331/9001/351/776/5330/260334/347688/124908013/124908015/124908041/3064/2911/4741/4747/10383/3028/90550",20,"UP000000942"
"hsa041417","hsa04141","Protein processing in endoplasmic reticulum","9/234","170/8843",0.0365098681734174,0.325546324546305,0.296242351407115,"10427/811/23645/5589/9601/10956/7095/11231/10299",9,"UP000000942"
"hsa051307","hsa05130","Pathogenic Escherichia coli infection","10/234","203/8843",0.0431352452253387,0.345645616188173,0.314532410205667,"10427/4691/8976/5063/260334/347688/124908013/124908015/124908041/10383",10,"UP000000942"
"hsa015232","hsa01523","Antifolate resistance","3/234","30/8843",0.0439331845444941,0.345645616188173,0.314532410205667,"7298/1719/200895",3,"UP000000942"
"hsa049257","hsa04925","Aldosterone synthesis and secretion","6/234","98/8843",0.0452295642400898,0.345645616188173,0.314532410205667,"778/5331/776/5330/23439/8911",6,"UP000000942"
"hsa052037","hsa05203","Viral carcinogenesis","10/234","205/8843",0.04558965937426,0.345645616188173,0.314532410205667,"10014/2957/2960/23352/6672/1108/9734/1959/9759/10379",10,"UP000000942"
"hsa049735","hsa04973","Carbohydrate digestion and absorption","4/234","52/8843",0.0481437995518636,0.345645616188173,0.314532410205667,"5331/776/5330/23439",4,"UP000000942"
"hsa049338","hsa04933","AGE-RAGE signaling pathway in diabetic complications","6/234","101/8843",0.0510791365832006,0.345645616188173,0.314532410205667,"113026/5331/5330/7422/51196/5333",6,"UP000000942"
"hsa042617","hsa04261","Adrenergic signaling in cardiomyocytes","8/234","154/8843",0.0516853257851474,0.345645616188173,0.314532410205667,"778/5331/23533/776/5330/23439/782/7139",8,"UP000000942"
"hsa049217","hsa04921","Oxytocin signaling pathway","8/234","154/8843",0.0516853257851474,0.345645616188173,0.314532410205667,"6261/778/5331/23533/776/5330/782/4638",8,"UP000000942"
"hsa051427","hsa05142","Chagas disease","6/234","103/8843",0.0552248395478746,0.358124717068035,0.325888207858271,"811/5331/5330/6348/6349/414062",6,"UP000000942"
"hsa046237","hsa04623","Cytosolic DNA-sensing pathway","5/234","83/8843",0.0685682492234909,0.420979763300559,0.383085372408281,"10622/84265/10146/9560/388372",5,"UP000000942"
"hsa046204","hsa04620","Toll-like receptor signaling pathway","6/234","109/8843",0.0688518304463531,0.420979763300559,0.383085372408281,"6348/6349/414062/10379/9560/388372",6,"UP000000942"
"hsa047308","hsa04730","Long-term depression","4/234","60/8843",0.0738711026844749,0.438583929182994,0.399104903585115,"6261/5331/5330/2911",4,"UP000000942"
"hsa051637","hsa05163","Human cytomegalovirus infection","10/234","226/8843",0.0771700682116322,0.438583929182994,0.399104903585115,"811/5331/5330/4609/7422/6348/6349/414062/9560/388372",10,"UP000000942"
"hsa043717","hsa04371","Apelin signaling pathway","7/234","140/8843",0.0778793892941765,0.438583929182994,0.399104903585115,"10014/6261/5331/23533/5330/4638/9759",7,"UP000000942"
"hsa050108","hsa05010","Alzheimer disease","15/234","391/8843",0.094959096799345,0.521057608078457,0.474154734355704,"778/5331/57142/351/776/5330/260334/347688/124908013/124908015/124908041/322/10383/3028/90550",15,"UP000000942"
"hsa049247","hsa04924","Renin secretion","4/234","69/8843",0.109534841549178,0.586011402288102,0.533261728594683,"778/5331/776/5330",4,"UP000000942"
"hsa047138","hsa04713","Circadian entrainment","5/234","97/8843",0.114116550672337,0.595632727899515,0.542016992923809,"6261/5331/776/5330/8911",5,"UP000000942"
"hsa054106","hsa05410","Hypertrophic cardiomyopathy","5/234","99/8843",0.121580242638533,0.610721563241799,0.555747610426624,"778/776/7273/782/7139",5,"UP000000942"
"hsa041455","hsa04145","Phagosome","7/234","157/8843",0.122715080464474,0.610721563241799,0.555747610426624,"811/260334/347688/124908013/124908015/124908041/10383",7,"UP000000942"
"hsa041106","hsa04110","Cell cycle","7/234","158/8843",0.125696906166503,0.611344043627991,0.556314058392417,"25906/7465/546/5885/8318/4609/7709",7,"UP000000942"
"hsa049187","hsa04918","Thyroid hormone synthesis","4/234","75/8843",0.136851068345462,0.63449262090298,0.577378922120272,"5331/5330/9601/23439",4,"UP000000942"
"hsa030156","hsa03015","mRNA surveillance pathway","5/234","103/8843",0.137169302273355,0.63449262090298,0.577378922120272,"22985/8732/26019/390748/5411",5,"UP000000942"
"hsa049717","hsa04971","Gastric acid secretion","4/234","76/8843",0.141650924561095,0.63449262090298,0.577378922120272,"5331/5330/23439/4638",4,"UP000000942"
"hsa042707","hsa04270","Vascular smooth muscle contraction","6/234","134/8843",0.14432941115779,0.63449262090298,0.577378922120272,"778/5331/776/5330/4638/10335",6,"UP000000942"
"hsa054146","hsa05414","Dilated cardiomyopathy","5/234","105/8843",0.145281020674047,0.63449262090298,0.577378922120272,"778/776/7273/782/7139",5,"UP000000942"
"hsa007903","hsa00790","Folate biosynthesis","2/234","27/8843",0.159301954068069,0.681812363411334,0.620439189528267,"1719/200895",2,"UP000000942"
"hsa049616","hsa04961","Endocrine and other factor-regulated calcium reabsorption","3/234","53/8843",0.164670547636132,0.690970533218278,0.628772988909894,"5331/5330/23439",3,"UP000000942"
"hsa047444","hsa04744","Phototransduction","2/234","29/8843",0.1782353804571,0.70838471382086,0.644619636285583,"1258/9187",2,"UP000000942"
"hsa050177","hsa05017","Spinocerebellar ataxia","6/234","144/8843",0.18211222429497,0.70838471382086,0.644619636285583,"6261/5331/5330/2911/23152/90550",6,"UP000000942"
"hsa050148","hsa05014","Amyotrophic lateral sclerosis","13/234","371/8843",0.184385365761844,0.70838471382086,0.644619636285583,"220988/1616/7175/9001/260334/347688/124908013/124908015/124908041/4741/4747/10383/90550",13,"UP000000942"
"hsa012324","hsa01232","Nucleotide metabolism","4/234","85/8843",0.187614291952562,0.70838471382086,0.644619636285583,"7298/22978/221264/122481",4,"UP000000942"
"hsa047257","hsa04725","Cholinergic synapse","5/234","115/8843",0.188708059448093,0.70838471382086,0.644619636285583,"778/5331/23533/776/5330",5,"UP000000942"
"hsa047267","hsa04726","Serotonergic synapse","5/234","115/8843",0.188708059448093,0.70838471382086,0.644619636285583,"778/5331/351/776/5330",5,"UP000000942"
"hsa030604","hsa03060","Protein export","2/234","31/8843",0.197490960301513,0.70838471382086,0.644619636285583,"7095/11231",2,"UP000000942"
"hsa002404","hsa00240","Pyrimidine metabolism","3/234","58/8843",0.197902392315369,0.70838471382086,0.644619636285583,"7298/22978/221264",3,"UP000000942"
"hsa050169","hsa05016","Huntington disease","11/234","311/8843",0.201611740507712,0.70838471382086,0.644619636285583,"5331/9001/5330/260334/347688/124908013/124908015/124908041/3064/10383/25942",11,"UP000000942"
"hsa050206","hsa05020","Prion disease","10/234","278/8843",0.201922745528376,0.70838471382086,0.644619636285583,"6261/778/776/260334/347688/124908013/124908015/124908041/10383/90550",10,"UP000000942"
"hsa051327","hsa05132","Salmonella infection","9/234","251/8843",0.220815588198266,0.749511880502749,0.682044751072349,"8976/5063/260334/347688/124908013/124908015/124908041/4609/10383",9,"UP000000942"
