"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa0426020","hsa04260","Cardiac muscle contraction","1/14","87/8661",0.131899875916657,0.250258313127647,0.190254857933299,"7384",1,"UP000009109"
"hsa0454019","hsa04540","Gap junction","1/14","88/8661",0.133317347544505,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0472722","hsa04727","GABAergic synapse","1/14","89/8661",0.134732669734447,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0497624","hsa04976","Bile secretion","1/14","89/8661",0.134732669734447,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0503217","hsa05032","Morphine addiction","1/14","91/8661",0.137556877832805,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0491221","hsa04912","GnRH signaling pathway","1/14","93/8661",0.140372524237515,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0465723","hsa04657","IL-17 signaling pathway","1/14","94/8661",0.141777144295949,0.250258313127647,0.190254857933299,"4586",1,"UP000009109"
"hsa0515018","hsa05150","Staphylococcus aureus infection","1/14","96/8661",0.14457999307373,0.250258313127647,0.190254857933299,"353288",1,"UP000009109"
"hsa0471322","hsa04713","Circadian entrainment","1/14","97/8661",0.145978227761058,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0521523","hsa05215","Prostate cancer","1/14","97/8661",0.145978227761058,0.250258313127647,0.190254857933299,"84699",1,"UP000009109"
"hsa0541030","hsa05410","Hypertrophic cardiomyopathy","1/14","97/8661",0.145978227761058,0.250258313127647,0.190254857933299,"4000",1,"UP000009109"
"hsa0152221","hsa01522","Endocrine resistance","1/14","98/8661",0.147374339952948,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0475013","hsa04750","Inflammatory mediator regulation of TRP channels","1/14","98/8661",0.147374339952948,0.250258313127647,0.190254857933299,"115",1,"UP000009109"
"hsa0491420","hsa04914","Progesterone-mediated oocyte maturation","1/14","102/8661",0.152937623197198,0.250261565231778,0.190257330293165,"115",1,"UP000009109"
"hsa0497223","hsa04972","Pancreatic secretion","1/14","102/8661",0.152937623197198,0.250261565231778,0.190257330293165,"115",1,"UP000009109"
"hsa0492220","hsa04922","Glucagon signaling pathway","1/14","107/8661",0.159844326905277,0.254556911221171,0.193522798004399,"84699",1,"UP000009109"
"hsa0493124","hsa04931","Insulin resistance","1/14","108/8661",0.161219377106741,0.254556911221171,0.193522798004399,"84699",1,"UP000009109"
"hsa0466825","hsa04668","TNF signaling pathway","1/14","114/8661",0.169425891113767,0.260521585725668,0.198057345873315,"84699",1,"UP000009109"
"hsa0472421","hsa04724","Glutamatergic synapse","1/14","115/8661",0.170786372864605,0.260521585725668,0.198057345873315,"115",1,"UP000009109"
"hsa0415224","hsa04152","AMPK signaling pathway","1/14","121/8661",0.178905904683794,0.267156100830992,0.203101129286719,"84699",1,"UP000009109"
"hsa0461122","hsa04611","Platelet activation","1/14","124/8661",0.182937927432344,0.267156100830992,0.203101129286719,"115",1,"UP000009109"
"hsa0023025","hsa00230","Purine metabolism","1/14","128/8661",0.18828536192434,0.267156100830992,0.203101129286719,"115",1,"UP000009109"
"hsa0411423","hsa04114","Oocyte meiosis","1/14","131/8661",0.192274591267467,0.267156100830992,0.203101129286719,"115",1,"UP000009109"
"hsa0472818","hsa04728","Dopaminergic synapse","1/14","132/8661",0.193600283614742,0.267156100830992,0.203101129286719,"84699",1,"UP000009109"
"hsa0019018","hsa00190","Oxidative phosphorylation","1/14","134/8661",0.19624560924597,0.267156100830992,0.203101129286719,"7384",1,"UP000009109"
"hsa0427026","hsa04270","Vascular smooth muscle contraction","1/14","134/8661",0.19624560924597,0.267156100830992,0.203101129286719,"115",1,"UP000009109"
"hsa0421019","hsa04210","Apoptosis","1/14","136/8661",0.198882875063072,0.267156100830992,0.203101129286719,"4000",1,"UP000009109"
"hsa0437123","hsa04371","Apelin signaling pathway","1/14","139/8661",0.202823711218619,0.268443147201113,0.204079585591489,"115",1,"UP000009109"
"hsa0412024","hsa04120","Ubiquitin mediated proteolysis","1/14","142/8661",0.206746540068212,0.269669400088972,0.205011824629043,"23327",1,"UP000009109"
"hsa0407226","hsa04072","Phospholipase D signaling pathway","1/14","148/8661",0.214538479475877,0.271950185251112,0.206745754869267,"115",1,"UP000009109"
"hsa0472318","hsa04723","Retrograde endocannabinoid signaling","1/14","148/8661",0.214538479475877,0.271950185251112,0.206745754869267,"115",1,"UP000009109"
"hsa0492123","hsa04921","Oxytocin signaling pathway","1/14","154/8661",0.222259297605165,0.27559630877788,0.209517661644002,"115",1,"UP000009109"
"hsa0493224","hsa04932","Non-alcoholic fatty liver disease","1/14","155/8661",0.223539228230947,0.27559630877788,0.209517661644002,"7384",1,"UP000009109"
"hsa0516126","hsa05161","Hepatitis B","1/14","162/8661",0.232444124438681,0.282702313506504,0.214919887461085,"84699",1,"UP000009109"
"hsa0453030","hsa04530","Tight junction","1/14","170/8661",0.242504987529825,0.29100598503579,0.221232620202648,"23327",1,"UP000009109"
"hsa0503425","hsa05034","Alcoholism","1/14","188/8661",0.264695884565081,0.313455652774438,0.238299619068287,"84699",1,"UP000009109"
"hsa0406223","hsa04062","Chemokine signaling pathway","1/14","192/8661",0.269544502856519,0.315052016325801,0.239513228785697,"115",1,"UP000009109"
"hsa0541525","hsa05415","Diabetic cardiomyopathy","1/14","203/8661",0.282725555974898,0.323444979838852,0.245893844321934,"7384",1,"UP000009109"
"hsa0520331","hsa05203","Viral carcinogenesis","1/14","204/8661",0.283912815636326,0.323444979838852,0.245893844321934,"84699",1,"UP000009109"
"hsa0401526","hsa04015","Rap1 signaling pathway","1/14","210/8661",0.290998138264205,0.327372905547231,0.248879986673333,"115",1,"UP000009109"
"hsa0520825","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/14","223/8661",0.306126927589851,0.34014103065539,0.258586748451466,"7384",1,"UP000009109"
"hsa0414433","hsa04144","Endocytosis","1/14","250/8661",0.336595291121091,0.368569364510186,0.280198932083767,"23327",1,"UP000009109"
"hsa0402029","hsa04020","Calcium signaling pathway","1/14","253/8661",0.339902858381616,0.368569364510186,0.280198932083767,"115",1,"UP000009109"
"hsa0501229","hsa05012","Parkinson disease","1/14","266/8661",0.354059478245782,0.379349440977624,0.288394311854334,"7384",1,"UP000009109"
"hsa0401033","hsa04010","MAPK signaling pathway","1/14","301/8661",0.39078459424369,0.413771923316849,0.314563450474797,"9448",1,"UP000009109"
"hsa0516541","hsa05165","Human papillomavirus infection","1/14","331/8661",0.420710083417964,0.440277994274614,0.334714264653215,"84699",1,"UP000009109"
"hsa0415133","hsa04151","PI3K-Akt signaling pathway","1/14","359/8661",0.447403490630939,0.462322071554722,0.351472919895403,"84699",1,"UP000009109"
"hsa0501440","hsa05014","Amyotrophic lateral sclerosis","1/14","364/8661",0.452048247742395,0.462322071554722,0.351472919895403,"7384",1,"UP000009109"
"hsa0501037","hsa05010","Alzheimer disease","1/14","384/8661",0.470267145104596,0.475551045611389,0.361530034675325,"7384",1,"UP000009109"
"hsa0502238","hsa05022","Pathways of neurodegeneration - multiple diseases","1/14","476/8661",0.547057178026067,0.547057178026067,0.415891421891162,"7384",1,"UP000009109"
"hsa0343016","hsa03430","Mismatch repair","2/31","23/8661",0.00299344615948499,0.245462585077769,0.242626688716152,"2956/4292",2,"UP000109776"
"hsa0152419","hsa01524","Platinum drug resistance","2/31","73/8661",0.0278341525395563,0.540799097380278,0.534551097538914,"2956/4292",2,"UP000109776"
"hsa0451029","hsa04510","Focal adhesion","3/31","203/8661",0.0352338539756281,0.540799097380278,0.534551097538914,"7143/81/5156",3,"UP000109776"
"hsa0308323","hsa03083","Polycomb repressive complex","2/31","84/8661",0.0360384060652515,0.540799097380278,0.534551097538914,"22992/54881",2,"UP000109776"
"hsa0521021","hsa05210","Colorectal cancer","2/31","86/8661",0.0376198030077097,0.540799097380278,0.534551097538914,"2956/4292",2,"UP000109776"
"hsa000618","hsa00061","Fatty acid biosynthesis","1/31","18/8661",0.0625631267072758,0.540799097380278,0.534551097538914,"2194",1,"UP000109776"
"hsa0439218","hsa04392","Hippo signaling pathway - multiple species","1/31","29/8661",0.0989131214705337,0.540799097380278,0.534551097538914,"4771",1,"UP000109776"
"hsa0421512","hsa04215","Apoptosis - multiple species","1/31","32/8661",0.108587603234312,0.540799097380278,0.534551097538914,"57448",1,"UP000109776"
"hsa0453031","hsa04530","Tight junction","2/31","170/8661",0.123145768158682,0.540799097380278,0.534551097538914,"4771/81",2,"UP000109776"
"hsa0025014","hsa00250","Alanine, aspartate and glutamate metabolism","1/31","37/8661",0.124488785904816,0.540799097380278,0.534551097538914,"122622",1,"UP000109776"
"hsa0421610","hsa04216","Ferroptosis","1/31","41/8661",0.137011757941038,0.540799097380278,0.534551097538914,"10162",1,"UP000109776"
"hsa0341017","hsa03410","Base excision repair","1/31","44/8661",0.146290048844582,0.540799097380278,0.534551097538914,"8930",1,"UP000109776"
"hsa0516927","hsa05169","Epstein-Barr virus infection","2/31","202/8661",0.16247505177677,0.540799097380278,0.534551097538914,"5610/9612",2,"UP000109776"
"hsa0056514","hsa00565","Ether lipid metabolism","1/31","50/8661",0.164557893137502,0.540799097380278,0.534551097538914,"5048",1,"UP000109776"
"hsa0520332","hsa05203","Viral carcinogenesis","2/31","204/8661",0.165009120135256,0.540799097380278,0.534551097538914,"81/5610",2,"UP000109776"
"hsa0060015","hsa00600","Sphingolipid metabolism","1/31","54/8661",0.176525678507865,0.540799097380278,0.534551097538914,"768239",1,"UP000109776"
"hsa0346022","hsa03460","Fanconi anemia pathway","1/31","54/8661",0.176525678507865,0.540799097380278,0.534551097538914,"4292",1,"UP000109776"
"hsa0434019","hsa04340","Hedgehog signaling pathway","1/31","56/8661",0.182447186569569,0.540799097380278,0.534551097538914,"50937",1,"UP000109776"
"hsa0121216","hsa01212","Fatty acid metabolism","1/31","57/8661",0.185392466896861,0.540799097380278,0.534551097538914,"2194",1,"UP000109776"
"hsa0521320","hsa05213","Endometrial cancer","1/31","58/8661",0.188327477766944,0.540799097380278,0.534551097538914,"4292",1,"UP000109776"
"hsa0481030","hsa04810","Regulation of actin cytoskeleton","2/31","229/8661",0.197247591863852,0.540799097380278,0.534551097538914,"81/5156",2,"UP000109776"
"hsa0433026","hsa04330","Notch signaling pathway","1/31","62/8661",0.199965517336872,0.540799097380278,0.534551097538914,"9612",1,"UP000109776"
"hsa0031029","hsa00310","Lysine degradation","1/31","63/8661",0.202849697934913,0.540799097380278,0.534551097538914,"4297",1,"UP000109776"
"hsa0492921","hsa04929","GnRH secretion","1/31","64/8661",0.205723815097511,0.540799097380278,0.534551097538914,"3814",1,"UP000109776"
"hsa0541617","hsa05416","Viral myocarditis","1/31","67/8661",0.214286124886938,0.540799097380278,0.534551097538914,"1982",1,"UP000109776"
"hsa0523020","hsa05230","Central carbon metabolism in cancer","1/31","70/8661",0.222759079222136,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0521817","hsa05218","Melanoma","1/31","72/8661",0.228358519190671,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0402030","hsa04020","Calcium signaling pathway","2/31","253/8661",0.228921530301395,0.540799097380278,0.534551097538914,"55283/5156",2,"UP000109776"
"hsa0056225","hsa00562","Inositol phosphate metabolism","1/31","73/8661",0.231143579838603,0.540799097380278,0.534551097538914,"55300",1,"UP000109776"
"hsa0332018","hsa03320","PPAR signaling pathway","1/31","75/8661",0.236684547281735,0.540799097380278,0.534551097538914,"729359",1,"UP000109776"
"hsa0521419","hsa05214","Glioma","1/31","75/8661",0.236684547281735,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0152122","hsa01521","EGFR tyrosine kinase inhibitor resistance","1/31","79/8661",0.247650782994045,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0123222","hsa01232","Nucleotide metabolism","1/31","85/8661",0.263814773935788,0.540799097380278,0.534551097538914,"122622",1,"UP000109776"
"hsa0454020","hsa04540","Gap junction","1/31","88/8661",0.271770227246226,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0451226","hsa04512","ECM-receptor interaction","1/31","89/8661",0.27440350882273,0.540799097380278,0.534551097538914,"7143",1,"UP000109776"
"hsa0452024","hsa04520","Adherens junction","1/31","93/8661",0.284844787727643,0.540799097380278,0.534551097538914,"81",1,"UP000109776"
"hsa0301523","hsa03015","mRNA surveillance pathway","1/31","97/8661",0.295140596559495,0.540799097380278,0.534551097538914,"2733",1,"UP000109776"
"hsa0407026","hsa04070","Phosphatidylinositol signaling system","1/31","97/8661",0.295140596559495,0.540799097380278,0.534551097538914,"55300",1,"UP000109776"
"hsa0521524","hsa05215","Prostate cancer","1/31","97/8661",0.295140596559495,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0523120","hsa05231","Choline metabolism in cancer","1/31","98/8661",0.297692049327671,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0056422","hsa00564","Glycerophospholipid metabolism","1/31","99/8661",0.300234563221265,0.540799097380278,0.534551097538914,"10162",1,"UP000109776"
"hsa0520632","hsa05206","MicroRNAs in cancer","2/31","310/8661",0.305223436422833,0.540799097380278,0.534551097538914,"7143/5156",2,"UP000109776"
"hsa0514619","hsa05146","Amoebiasis","1/31","102/8661",0.307808773924713,0.540799097380278,0.534551097538914,"81",1,"UP000109776"
"hsa0301334","hsa03013","Nucleocytoplasmic transport","1/31","108/8661",0.322719901995382,0.540799097380278,0.534551097538914,"2733",1,"UP000109776"
"hsa0435020","hsa04350","TGF-beta signaling pathway","1/31","108/8661",0.322719901995382,0.540799097380278,0.534551097538914,"2331",1,"UP000109776"
"hsa0516542","hsa05165","Human papillomavirus infection","2/31","331/8661",0.333223344281585,0.540799097380278,0.534551097538914,"7143/5610",2,"UP000109776"
"hsa0467020","hsa04670","Leukocyte transendothelial migration","1/31","115/8661",0.339723503842835,0.540799097380278,0.534551097538914,"81",1,"UP000109776"
"hsa0415225","hsa04152","AMPK signaling pathway","1/31","121/8661",0.35396857416312,0.540799097380278,0.534551097538914,"2194",1,"UP000109776"
"hsa0415134","hsa04151","PI3K-Akt signaling pathway","2/31","359/8661",0.370119317698032,0.540799097380278,0.534551097538914,"7143/5156",2,"UP000109776"
"hsa0023026","hsa00230","Purine metabolism","1/31","128/8661",0.370212085142101,0.540799097380278,0.534551097538914,"122622",1,"UP000109776"
"hsa0414223","hsa04142","Lysosome","1/31","132/8661",0.379315887732189,0.540799097380278,0.534551097538914,"768239",1,"UP000109776"
"hsa0408029","hsa04080","Neuroactive ligand-receptor interaction","2/31","367/8661",0.380537775821148,0.540799097380278,0.534551097538914,"7433/3814",2,"UP000109776"
"hsa0491029","hsa04910","Insulin signaling pathway","1/31","137/8661",0.390516669053967,0.540799097380278,0.534551097538914,"2194",1,"UP000109776"
"hsa0532218","hsa05322","Systemic lupus erythematosus","1/31","137/8661",0.390516669053967,0.540799097380278,0.534551097538914,"81",1,"UP000109776"
"hsa0516224","hsa05162","Measles","1/31","138/8661",0.392733232082982,0.540799097380278,0.534551097538914,"5610",1,"UP000109776"
"hsa0412025","hsa04120","Ubiquitin mediated proteolysis","1/31","142/8661",0.401521728741624,0.540799097380278,0.534551097538914,"57448",1,"UP000109776"
"hsa0493624","hsa04936","Alcoholic liver disease","1/31","142/8661",0.401521728741624,0.540799097380278,0.534551097538914,"2194",1,"UP000109776"
"hsa0501729","hsa05017","Spinocerebellar ataxia","1/31","143/8661",0.40369954613909,0.540799097380278,0.534551097538914,"3748",1,"UP000109776"
"hsa0407227","hsa04072","Phospholipase D signaling pathway","1/31","148/8661",0.414474101597348,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0522627","hsa05226","Gastric cancer","1/31","149/8661",0.416606288000553,0.540799097380278,0.534551097538914,"4292",1,"UP000109776"
"hsa0124019","hsa01240","Biosynthesis of cofactors","1/31","153/8661",0.425060141699677,0.540799097380278,0.534551097538914,"122622",1,"UP000109776"
"hsa0493429","hsa04934","Cushing syndrome","1/31","155/8661",0.429242489818126,0.540799097380278,0.534551097538914,"4297",1,"UP000109776"
"hsa0439029","hsa04390","Hippo signaling pathway","1/31","157/8661",0.433395388331781,0.540799097380278,0.534551097538914,"4771",1,"UP000109776"
"hsa0451423","hsa04514","Cell adhesion molecules","1/31","157/8661",0.433395388331781,0.540799097380278,0.534551097538914,"79679",1,"UP000109776"
"hsa0516024","hsa05160","Hepatitis C","1/31","158/8661",0.435460856695106,0.540799097380278,0.534551097538914,"5610",1,"UP000109776"
"hsa0421721","hsa04217","Necroptosis","1/31","159/8661",0.437519037742084,0.540799097380278,0.534551097538914,"5610",1,"UP000109776"
"hsa0414024","hsa04140","Autophagy - animal","1/31","165/8661",0.449716476642763,0.540799097380278,0.534551097538914,"57448",1,"UP000109776"
"hsa0463025","hsa04630","JAK-STAT signaling pathway","1/31","166/8661",0.45172433789795,0.540799097380278,0.534551097538914,"5156",1,"UP000109776"
"hsa0414123","hsa04141","Protein processing in endoplasmic reticulum","1/31","170/8661",0.459685117208551,0.540799097380278,0.534551097538914,"80700",1,"UP000109776"
"hsa0516427","hsa05164","Influenza A","1/31","171/8661",0.461657766056335,0.540799097380278,0.534551097538914,"5610",1,"UP000109776"
"hsa0520228","hsa05202","Transcriptional misregulation in cancer","1/31","193/8661",0.503333991252402,0.575312235120641,0.568665495562123,"4297",1,"UP000109776"
"hsa0516720","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/31","194/8661",0.505152206447392,0.575312235120641,0.568665495562123,"5610",1,"UP000109776"
"hsa0401527","hsa04015","Rap1 signaling pathway","1/31","210/8661",0.533382338499975,0.594831944938688,0.587959688835417,"5156",1,"UP000109776"
"hsa0520730","hsa05207","Chemical carcinogenesis - receptor activation","1/31","212/8661",0.536799560066621,0.594831944938688,0.587959688835417,"85315",1,"UP000109776"
"hsa0516323","hsa05163","Human cytomegalovirus infection","1/31","225/8661",0.558428402962303,0.610548387238785,0.603494554780314,"5156",1,"UP000109776"
"hsa0517121","hsa05171","Coronavirus disease - COVID-19","1/31","233/8661",0.57124915922643,0.613363673791346,0.606277315557556,"5610",1,"UP000109776"
"hsa0401426","hsa04014","Ras signaling pathway","1/31","236/8661",0.575963449779678,0.613363673791346,0.606277315557556,"5156",1,"UP000109776"
"hsa0513133","hsa05131","Shigellosis","1/31","247/8661",0.5928237652921,0.61999084904651,0.612827925244945,"81",1,"UP000109776"
"hsa0414434","hsa04144","Endocytosis","1/31","250/8661",0.597308257008223,0.61999084904651,0.612827925244945,"5156",1,"UP000109776"
"hsa0401034","hsa04010","MAPK signaling pathway","1/31","301/8661",0.666616673794879,0.683282090639751,0.675387945818496,"5156",1,"UP000109776"
"hsa0501441","hsa05014","Amyotrophic lateral sclerosis","1/31","364/8661",0.736415907404561,0.745507461816963,0.736894410268371,"2733",1,"UP000109776"
"hsa0501038","hsa05010","Alzheimer disease","1/31","384/8661",0.755449780192373,0.755449780192373,0.746721862321088,"5610",1,"UP000109776"
"hsa0305017","hsa03050","Proteasome","5/41","46/8661",2.19632809277615e-06,0.000195473200257078,0.000171082398805721,"5700/5702/5705/5706/5704",5,"UP000006624"
"hsa0501730","hsa05017","Spinocerebellar ataxia","6/41","143/8661",5.09474487216018e-05,0.00226716146811128,0.00198426905547291,"10939/5700/5702/5705/5706/5704",6,"UP000006624"
"hsa0516928","hsa05169","Epstein-Barr virus infection","6/41","202/8661",0.00034002628572369,0.0100874464764695,0.00882875268194845,"5925/5700/5702/5705/5706/5704",6,"UP000006624"
"hsa0431029","hsa04310","Wnt signaling pathway","5/41","174/8661",0.00128902332795964,0.0267520209227839,0.0234139508963455,"8607/324/7088/59352/54894",5,"UP000006624"
"hsa0502239","hsa05022","Pathways of neurodegeneration - multiple diseases","8/41","476/8661",0.0015029225237519,0.0267520209227839,0.0234139508963455,"324/7415/5700/5702/5705/5706/5704/1139",8,"UP000006624"
"hsa0501039","hsa05010","Alzheimer disease","7/41","384/8661",0.00194118557676953,0.0287942527220813,0.0252013566106921,"324/5700/5702/5705/5706/5704/1139",7,"UP000006624"
"hsa0343017","hsa03430","Mismatch repair","2/41","23/8661",0.00519436840349539,0.0660426839872986,0.05780199426446,"5984/5985",2,"UP000006624"
"hsa0501442","hsa05014","Amyotrophic lateral sclerosis","6/41","364/8661",0.00684003589080649,0.0760953992852222,0.0666003494631158,"7415/5700/5702/5705/5706/5704",6,"UP000006624"
"hsa0501230","hsa05012","Parkinson disease","5/41","266/8661",0.00798604099145985,0.0778953334368178,0.0681756910032468,"5700/5702/5705/5706/5704",5,"UP000006624"
"hsa0502032","hsa05020","Prion disease","5/41","272/8661",0.00875228465582222,0.0778953334368178,0.0681756910032468,"5700/5702/5705/5706/5704",5,"UP000006624"
"hsa0303020","hsa03030","DNA replication","2/41","36/8661",0.0124425714003984,0.100671714057769,0.0881100749884671,"5984/5985",2,"UP000006624"
"hsa0501635","hsa05016","Huntington disease","5/41","306/8661",0.0140815502383456,0.10443816426773,0.0914065541787345,"5700/5702/5705/5706/5704",5,"UP000006624"
"hsa0341018","hsa03410","Base excision repair","2/41","44/8661",0.0182443815038598,0.124903842603348,0.109318561237702,"5984/5985",2,"UP000006624"
"hsa0412026","hsa04120","Ubiquitin mediated proteolysis","3/41","142/8661",0.0292223292570698,0.185770521705658,0.1625904033852,"868/867/51366",3,"UP000006624"
"hsa0342014","hsa03420","Nucleotide excision repair","2/41","63/8661",0.0356045483521909,0.211253653556333,0.184893794951728,"5984/5985",2,"UP000006624"
"hsa0522019","hsa05220","Chronic myeloid leukemia","2/41","76/8661",0.0500050874411243,0.278153298891254,0.243445820437052,"5925/867",2,"UP000006624"
"hsa0414621","hsa04146","Peroxisome","2/41","83/8661",0.058492942056379,0.301633919526978,0.263996570609064,"5190/5189",2,"UP000006624"
"hsa0401220","hsa04012","ErbB signaling pathway","2/41","85/8661",0.0610046129380405,0.301633919526978,0.263996570609064,"868/867",2,"UP000006624"
"hsa0516543","hsa05165","Human papillomavirus infection","4/41","331/8661",0.0700958563700767,0.328343748259833,0.287373593982586,"324/5925/3371/5700",4,"UP000006624"
"hsa0308231","hsa03082","ATP-dependent chromatin remodeling","2/41","117/8661",0.105629527279301,0.435989562127427,0.381587552896861,"8607/10263",2,"UP000006624"
"hsa0053416","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/41","24/8661",0.1077727007506,0.435989562127427,0.381587552896861,"8509",1,"UP000006624"
"hsa049779","hsa04977","Vitamin digestion and absorption","1/41","24/8661",0.1077727007506,0.435989562127427,0.381587552896861,"9963",1,"UP000006624"
"hsa0491030","hsa04910","Insulin signaling pathway","2/41","137/8661",0.136866819323634,0.525247156325606,0.459707741787048,"868/867",2,"UP000006624"
"hsa0522428","hsa05224","Breast cancer","2/41","147/8661",0.153187573584761,0.525247156325606,0.459707741787048,"324/5925",2,"UP000006624"
"hsa0522628","hsa05226","Gastric cancer","2/41","149/8661",0.156498291399896,0.525247156325606,0.459707741787048,"324/5925",2,"UP000006624"
"hsa0493430","hsa04934","Cushing syndrome","2/41","155/8661",0.166513553893711,0.525247156325606,0.459707741787048,"324/5925",2,"UP000006624"
"hsa0451424","hsa04514","Cell adhesion molecules","2/41","157/8661",0.169877893312058,0.525247156325606,0.459707741787048,"58494/26050",2,"UP000006624"
"hsa0026012","hsa00260","Glycine, serine and threonine metabolism","1/41","40/8661",0.173234228861294,0.525247156325606,0.459707741787048,"63826",1,"UP000006624"
"hsa0503313","hsa05033","Nicotine addiction","1/41","40/8661",0.173234228861294,0.525247156325606,0.459707741787048,"1139",1,"UP000006624"
"hsa0521918","hsa05219","Bladder cancer","1/41","41/8661",0.177166185318397,0.525247156325606,0.459707741787048,"5925",1,"UP000006624"
"hsa0522528","hsa05225","Hepatocellular carcinoma","2/41","168/8661",0.188584341127393,0.525247156325606,0.459707741787048,"324/5925",2,"UP000006624"
"hsa0496217","hsa04962","Vasopressin-regulated water reabsorption","1/41","44/8661",0.188852910139544,0.525247156325606,0.459707741787048,"4905",1,"UP000006624"
"hsa0481439","hsa04814","Motor proteins","2/41","193/8661",0.232038879068695,0.549717959662807,0.481125121408015,"26153/55083",2,"UP000006624"
"hsa0513415","hsa05134","Legionellosis","1/41","56/8661",0.234001621431085,0.549717959662807,0.481125121408015,"7415",1,"UP000006624"
"hsa0415135","hsa04151","PI3K-Akt signaling pathway","3/41","359/8661",0.240671438607975,0.549717959662807,0.481125121408015,"3371/29941/4915",3,"UP000006624"
"hsa0521321","hsa05213","Endometrial cancer","1/41","58/8661",0.24128411542796,0.549717959662807,0.481125121408015,"324",1,"UP000006624"
"hsa0520333","hsa05203","Viral carcinogenesis","2/41","204/8661",0.251407458006438,0.549717959662807,0.481125121408015,"5925/5700",2,"UP000006624"
"hsa0433027","hsa04330","Notch signaling pathway","1/41","62/8661",0.255647025516604,0.549717959662807,0.481125121408015,"7088",1,"UP000006624"
"hsa0521719","hsa05217","Basal cell carcinoma","1/41","63/8661",0.259196097728933,0.549717959662807,0.481125121408015,"324",1,"UP000006624"
"hsa0520731","hsa05207","Chemical carcinogenesis - receptor activation","2/41","212/8661",0.265536359473518,0.549717959662807,0.481125121408015,"5925/1139",2,"UP000006624"
"hsa0304034","hsa03040","Spliceosome","2/41","217/8661",0.274374116238257,0.549717959662807,0.481125121408015,"55660/10262",2,"UP000006624"
"hsa0492418","hsa04924","Renin secretion","1/41","69/8661",0.280146406822875,0.549717959662807,0.481125121408015,"1179",1,"UP000006624"
"hsa0512015","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/41","70/8661",0.283581462376909,0.549717959662807,0.481125121408015,"58494",1,"UP000006624"
"hsa0521818","hsa05218","Melanoma","1/41","72/8661",0.290403664878529,0.549717959662807,0.481125121408015,"5925",1,"UP000006624"
"hsa0522316","hsa05223","Non-small cell lung cancer","1/41","72/8661",0.290403664878529,0.549717959662807,0.481125121408015,"5925",1,"UP000006624"
"hsa0521420","hsa05214","Glioma","1/41","75/8661",0.300518281516979,0.549717959662807,0.481125121408015,"5925",1,"UP000006624"
"hsa0521216","hsa05212","Pancreatic cancer","1/41","76/8661",0.30385845743799,0.549717959662807,0.481125121408015,"5925",1,"UP000006624"
"hsa0510021","hsa05100","Bacterial invasion of epithelial cells","1/41","77/8661",0.307183070512544,0.549717959662807,0.481125121408015,"867",1,"UP000006624"
"hsa0472117","hsa04721","Synaptic vesicle cycle","1/41","78/8661",0.310492191447887,0.549717959662807,0.481125121408015,"4905",1,"UP000006624"
"hsa0308324","hsa03083","Polycomb repressive complex","1/41","84/8661",0.330025502468145,0.549717959662807,0.481125121408015,"80816",1,"UP000006624"
"hsa0414435","hsa04144","Endocytosis","2/41","250/8661",0.332481966721134,0.549717959662807,0.481125121408015,"868/867",2,"UP000006624"
"hsa0461013","hsa04610","Complement and coagulation cascades","1/41","86/8661",0.336415824104438,0.549717959662807,0.481125121408015,"2",1,"UP000006624"
"hsa0521022","hsa05210","Colorectal cancer","1/41","86/8661",0.336415824104438,0.549717959662807,0.481125121408015,"324",1,"UP000006624"
"hsa0402031","hsa04020","Calcium signaling pathway","2/41","253/8661",0.337720747506922,0.549717959662807,0.481125121408015,"4915/1139",2,"UP000006624"
"hsa0451227","hsa04512","ECM-receptor interaction","1/41","89/8661",0.345889952147384,0.549717959662807,0.481125121408015,"3371",1,"UP000006624"
"hsa0472723","hsa04727","GABAergic synapse","1/41","89/8661",0.345889952147384,0.549717959662807,0.481125121408015,"4905",1,"UP000006624"
"hsa0522218","hsa05222","Small cell lung cancer","1/41","92/8661",0.355232069216249,0.554660599302565,0.485451027183794,"5925",1,"UP000006624"
